Row ID,Order ID,product_id,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Sales,Quantity
185,CA-2014-158274,3730,11/19/14,11/24/14,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,29,2
186,CA-2016-105018,4755,11/28/16,12/2/16,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,7.16,2
187,CA-2014-123260,9120,8/26/14,8/30/14,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,176.8,8
188,CA-2016-157000,36942,7/16/16,7/22/16,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,37.224,3
189,CA-2016-157000,7612,7/16/16,7/22/16,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,20.016,3
190,CA-2015-102281,19239,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,899.136,4
191,CA-2015-102281,46176,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,71.76,6
192,CA-2015-102281,13202,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,51.84,8
193,CA-2015-102281,9086,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,626.352,3
194,CA-2015-102281,55915,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,19.9,5
195,CA-2015-131457,27736,10/31/15,11/6/15,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,14.28,7
196,CA-2014-140004,24257,3/21/14,3/25/14,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,7.408,2
197,CA-2014-140004,11534,3/21/14,3/25/14,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,6.048,3
198,CA-2017-107720,21331,11/6/17,11/13/17,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,46.26,3
199,US-2017-124303,43515,7/6/17,7/13/17,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,2.946,2
200,US-2017-124303,42250,7/6/17,7/13/17,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,16.056,3
201,CA-2017-105074,31218,6/24/17,6/29/17,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,21.744,3
202,CA-2014-133690,56025,8/3/14,8/5/14,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,218.75,2
203,CA-2014-133690,45866,8/3/14,8/5/14,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,2.6,1
204,US-2017-116701,57777,12/17/17,12/21/17,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,66.284,2
205,CA-2017-126382,53807,6/3/17,6/7/17,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,35.168,7
206,CA-2017-108329,42174,12/9/17,12/14/17,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,444.768,4
207,CA-2017-135860,41797,12/1/17,12/7/17,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,83.92,4
208,CA-2017-135860,28340,12/1/17,12/7/17,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,131.98,2
209,CA-2017-135860,7581,12/1/17,12/7/17,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,15.92,4
210,CA-2017-135860,24051,12/1/17,12/7/17,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,52.29,9
211,CA-2017-135860,28920,12/1/17,12/7/17,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,91.99,1
212,CA-2015-101007,48042,2/9/15,2/13/15,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central,20.8,2
213,CA-2015-146262,46784,1/2/15,1/9/15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,23.68,2
214,CA-2015-146262,53894,1/2/15,1/9/15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,452.45,5
215,CA-2015-146262,9202,1/2/15,1/9/15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,62.982,3
216,CA-2015-146262,56298,1/2/15,1/9/15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,1188,9
217,CA-2015-146262,15486,1/2/15,1/9/15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,89.584,2
218,CA-2016-130162,28619,10/28/16,11/1/16,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,93.06,6
219,CA-2016-130162,55354,10/28/16,11/1/16,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,302.376,3
220,CA-2015-169397,4812,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,5.584,2
221,CA-2015-169397,7392,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,22.704,6
222,CA-2015-169397,16974,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,19.776,4
223,CA-2015-169397,53386,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,72.704,4
224,CA-2015-169397,56022,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,479.988,4
225,CA-2015-169397,19487,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,27.168,2
226,CA-2015-163055,3688,8/9/15,8/16/15,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,2.2,1
227,CA-2015-163055,42610,8/9/15,8/16/15,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,622.45,5
228,CA-2015-163055,7037,8/9/15,8/16/15,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,21.98,1
229,US-2015-145436,43536,2/28/15,3/4/15,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,161.568,2
230,US-2015-145436,20625,2/28/15,3/4/15,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,389.696,8
231,US-2014-156216,3463,9/13/14,9/17/14,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,18.648,7
232,US-2017-100930,33162,4/7/17,4/12/17,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,233.86,2
233,US-2017-100930,59556,4/7/17,4/12/17,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,620.6145,3
234,US-2017-100930,19340,4/7/17,4/12/17,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,5.328,2
235,US-2017-100930,17532,4/7/17,4/12/17,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,258.072,3
236,US-2017-100930,34000,4/7/17,4/12/17,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,617.976,3
237,CA-2017-160514,35341,11/12/17,11/16/17,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051,West,10.56,2
238,CA-2016-157749,54252,6/4/16,6/9/16,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,25.92,5
239,CA-2016-157749,8256,6/4/16,6/9/16,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,419.68,5
240,CA-2016-157749,3354,6/4/16,6/9/16,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,11.688,3
241,CA-2016-157749,7282,6/4/16,6/9/16,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,31.984,2
242,CA-2016-157749,58946,6/4/16,6/9/16,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,177.225,5
243,CA-2016-157749,19716,6/4/16,6/9/16,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,4.044,3
244,CA-2016-157749,14576,6/4/16,6/9/16,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,7.408,2
245,CA-2014-131926,57489,6/1/14,6/6/14,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,2001.86,7
246,CA-2014-131926,47634,6/1/14,6/6/14,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,166.72,2
247,CA-2014-131926,25693,6/1/14,6/6/14,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,47.88,6
248,CA-2014-131926,18543,6/1/14,6/6/14,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,1503.25,5
249,CA-2014-131926,24649,6/1/14,6/6/14,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,25.92,4
250,CA-2016-154739,29560,12/10/16,12/15/16,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,321.568,2
251,CA-2016-145625,33184,9/11/16,9/17/16,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,7.61,1
252,CA-2016-145625,16075,9/11/16,9/17/16,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,3347.37,13
253,CA-2016-146941,7302,12/10/16,12/13/16,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,80.58,6
254,CA-2016-146941,29470,12/10/16,12/13/16,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,361.92,4
255,US-2015-159982,22266,11/28/15,12/4/15,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,12.132,9
256,US-2015-159982,47638,11/28/15,12/4/15,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,82.368,2
257,US-2015-159982,52641,11/28/15,12/4/15,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,53.92,5
258,US-2015-159982,22688,11/28/15,12/4/15,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,647.904,6
259,CA-2017-163139,49868,12/1/17,12/3/17,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,20.37,3
260,CA-2017-163139,18886,12/1/17,12/3/17,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,221.55,3
261,CA-2017-163139,16856,12/1/17,12/3/17,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,17.52,5
262,US-2017-155299,25791,6/8/17,6/12/17,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,1.624,2
263,US-2014-106992,23068,9/19/14,9/21/14,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,3059.982,3
264,US-2014-106992,45228,9/19/14,9/21/14,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,2519.958,7
265,CA-2016-125318,28337,6/6/16,6/13/16,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,328.224,4
266,CA-2015-155040,2782,11/10/15,11/15/15,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,79.9,2
267,CA-2017-136826,40553,6/16/17,6/20/17,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,14.016,3
268,CA-2016-111010,27188,1/22/16,1/28/16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,7.56,6
269,US-2017-145366,30563,12/9/17,12/13/17,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,37.208,1
270,US-2017-145366,14766,12/9/17,12/13/17,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,57.576,3
271,CA-2017-163979,10219,12/28/17,1/2/18,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,725.84,4
272,CA-2015-155334,17902,7/30/15,7/31/15,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,209.93,7
273,CA-2015-155334,29099,7/30/15,7/31/15,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,5.28,3
274,CA-2015-155334,22349,7/30/15,7/31/15,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,10.92,3
275,CA-2017-118136,31186,9/16/17,9/17/17,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,8.82,2
276,CA-2017-118136,44213,9/16/17,9/17/17,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,5.98,1
277,CA-2017-132976,9914,10/13/17,10/17/17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,11.648,2
278,CA-2017-132976,13938,10/13/17,10/17/17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,18.176,4
279,CA-2017-132976,5572,10/13/17,10/17/17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,59.712,6
280,CA-2017-132976,5124,10/13/17,10/17/17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,24.84,3
281,US-2015-161991,7602,9/26/15,9/28/15,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,2.08,5
282,US-2015-161991,51119,9/26/15,9/28/15,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,1114.4,7
283,CA-2015-130890,16444,11/2/15,11/6/15,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,1038.84,5
284,CA-2015-130883,11294,9/26/15,10/2/15,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,141.76,5
285,CA-2015-130883,11836,9/26/15,10/2/15,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,239.8,5
286,CA-2015-130883,13350,9/26/15,10/2/15,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,31.104,6
287,CA-2016-112697,7071,12/18/16,12/20/16,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,254.058,7
288,CA-2016-112697,3336,12/18/16,12/20/16,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,194.528,2
289,CA-2016-112697,25854,12/18/16,12/20/16,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,961.48,5
290,CA-2016-110772,43394,11/20/16,11/24/16,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,19.096,7
291,CA-2016-110772,56609,11/20/16,11/24/16,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,18.496,8
292,CA-2016-110772,25658,11/20/16,11/24/16,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,255.984,2
293,CA-2016-110772,50333,11/20/16,11/24/16,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,86.97,3
294,CA-2014-111451,38692,12/26/14,12/28/14,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,300.416,8
295,CA-2014-111451,14476,12/26/14,12/28/14,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,230.352,3
296,CA-2014-111451,1951,12/26/14,12/28/14,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,218.352,3
297,CA-2014-111451,29075,12/26/14,12/28/14,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,78.6,5
298,CA-2014-111451,43579,12/26/14,12/28/14,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,27.552,3
299,CA-2016-142545,53614,10/28/16,11/3/16,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,32.4,5
300,CA-2016-142545,22117,10/28/16,11/3/16,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,1082.48,8
301,CA-2016-142545,3328,10/28/16,11/3/16,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,56.91,3
302,CA-2016-142545,15931,10/28/16,11/3/16,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,77.6,4
303,CA-2016-142545,8706,10/28/16,11/3/16,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,14.28,1
304,US-2017-152380,55358,11/19/17,11/23/17,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,219.075,3
305,CA-2015-144253,26633,5/4/15,5/9/15,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,26.8,2
306,CA-2014-130960,41864,12/30/14,1/4/15,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,9.84,3
307,CA-2014-111003,19028,6/1/14,6/6/14,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,45.48,3
308,CA-2014-111003,34646,6/1/14,6/6/14,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,289.2,6
309,CA-2017-126774,43798,4/15/17,4/17/17,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,4.89,1
310,CA-2016-142902,39181,9/12/16,9/14/16,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,15.136,4
311,CA-2016-142902,53426,9/12/16,9/14/16,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,466.768,2
312,CA-2016-142902,15649,9/12/16,9/14/16,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,15.232,1
313,CA-2016-142902,27809,9/12/16,9/14/16,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,6.264,3
314,CA-2014-120887,53537,9/27/14,10/3/14,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,87.54,3
315,CA-2014-167850,8793,8/9/14,8/16/14,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,178.384,2
