id,city,customerid,date,lastname,name,orderid,productid,quantity,region,returnamount,returnquantity,returnstatus,sales,state,zip,user_id
256,Chicago,12880,11/28/15,Reichenbach,Dan,160237,100255,2,Central,0,0,0,82.368,IL,60623,6
257,Chicago,12880,11/28/15,Reichenbach,Dan,160238,100256,5,Central,0,0,0,53.92,IL,60623,6
258,Chicago,12880,11/28/15,Reichenbach,Dan,160239,100257,6,Central,0,0,0,647.904,IL,60623,6
259,New York City,12670,12/1/17,Carreira,Craig,163139,100258,3,East,0,0,0,20.37,NY,10009,6
260,New York City,12670,12/1/17,Carreira,Craig,163398,100259,3,East,0,0,0,221.55,NY,10009,6
261,New York City,12670,12/1/17,Carreira,Craig,163399,100260,5,East,0,0,0,17.52,NY,10009,6
262,Pasadena,13600,6/8/17,liebe,Dorris,155299,100261,2,Central,0,0,0,1.624,TX,77506,6
263,Houston,20290,9/19/14,Braxton,Sean,106992,100262,3,Central,0,0,0,3059.982,TX,77036,6
264,Houston,20290,9/19/14,Braxton,Sean,107255,100263,7,Central,0,0,0,2519.958,TX,77036,6
265,Chicago,19825,6/6/16,Collins,Roy,125318,100264,4,Central,0,0,0,328.224,IL,60610,6
266,Brentwood,10210,11/10/15,Hwang,Alan,155040,100265,2,West,0,0,0,79.9,CA,94513,6
267,Chapel Hill,12535,6/16/17,Bergmann,Claudia,136826,100266,3,South,0,0,0,14.016,NC,27514,6
268,Morristown,18895,1/22/16,Gonzalez,Paul,111010,100267,6,East,0,0,0,7.56,NJ,7960,6
269,Cincinnati,12310,12/9/17,Abelman,Christine,145366,100268,1,East,0,0,0,37.208,OH,45231,6
270,Cincinnati,12310,12/9/17,Abelman,Christine,145635,100269,3,East,0,0,0,57.576,OH,45231,6
271,San Francisco,16690,12/28/17,Hastings,Kristen,163979,100270,4,West,0,0,0,725.84,CA,94110,6
272,San Francisco,14920,7/30/15,Andreada,Helen,155334,100271,7,West,0,0,0,209.93,CA,94109,6
273,San Francisco,14920,7/30/15,Andreada,Helen,155606,100272,3,West,0,0,0,5.28,CA,94109,6
274,San Francisco,14920,7/30/15,Andreada,Helen,155607,100273,3,West,0,0,0,10.92,CA,94109,6
275,Inglewood,10990,9/16/17,Blumstein,Barry,118136,100274,2,West,0,0,0,8.82,CA,90301,6
276,Inglewood,10990,9/16/17,Blumstein,Barry,118411,100275,1,West,0,0,0,5.98,CA,90301,6
277,Philadelphia,10495,10/13/17,Gjertsen,Andrew,132976,100276,2,East,0,0,0,11.648,PA,19140,6
278,Philadelphia,10495,10/13/17,Gjertsen,Andrew,133253,100277,4,East,0,0,0,18.176,PA,19140,6
279,Philadelphia,10495,10/13/17,Gjertsen,Andrew,133254,100278,6,East,0,0,0,59.712,PA,19140,6
280,Philadelphia,10495,10/13/17,Gjertsen,Andrew,133255,100279,3,East,0,0,0,24.84,PA,19140,6
281,Houston,20725,9/26/15,Cartwright,Steven,161991,100280,5,Central,0,0,0,2.08,TX,77070,6
282,Houston,20725,9/26/15,Cartwright,Steven,162272,100281,7,Central,0,0,0,1114.4,TX,77070,6
283,Los Angeles,15280,11/2/15,OCarroll,Jas,130890,100282,5,West,0,0,0,1038.84,CA,90004,6
284,Portland,21520,9/26/15,Blumstein,Tracy,130883,100283,5,West,0,0,0,141.76,OR,97206,6
285,Portland,21520,9/26/15,Blumstein,Tracy,131167,100284,5,West,0,0,0,239.8,OR,97206,6
286,Portland,21520,9/26/15,Blumstein,Tracy,131168,100285,6,West,0,0,0,31.104,OR,97206,6
287,Tamarac,10195,12/18/16,Haines,Alan,112697,100286,7,South,0,0,0,254.058,FL,33319,6
288,Tamarac,10195,12/18/16,Haines,Alan,112984,100287,2,South,0,0,0,194.528,FL,33319,6
289,Tamarac,10195,12/18/16,Haines,Alan,112985,100288,5,South,0,0,0,961.48,FL,33319,6
290,Columbus,18565,11/20/16,Zandusky,Nick,110772,100289,7,East,0,0,0,19.096,OH,43229,6
291,Columbus,18565,11/20/16,Zandusky,Nick,111062,100290,8,East,0,0,0,18.496,OH,43229,6
292,Columbus,18565,11/20/16,Zandusky,Nick,111063,100291,2,East,0,0,0,255.984,OH,43229,6
293,Columbus,18565,11/20/16,Zandusky,Nick,111064,100292,3,East,0,0,0,86.97,OH,43229,6
294,Colorado Springs,16555,12/26/14,Lampkin,Kelly,111451,100293,8,West,0,0,0,300.416,CO,80906,6
295,Colorado Springs,16555,12/26/14,Lampkin,Kelly,111745,100294,3,West,0,0,0,230.352,CO,80906,6
296,Colorado Springs,16555,12/26/14,Lampkin,Kelly,111746,100295,3,West,0,0,0,218.352,CO,80906,6
297,Colorado Springs,16555,12/26/14,Lampkin,Kelly,111747,100296,5,West,0,0,0,78.6,CO,80906,6
298,Colorado Springs,16555,12/26/14,Lampkin,Kelly,111748,100297,3,West,0,0,0,27.552,CO,80906,6
299,Belleville,15895,10/28/16,Doherty,Jonathan,142545,100298,5,East,0,0,0,32.4,NJ,7109,6
300,Belleville,15895,10/28/16,Doherty,Jonathan,142844,100299,8,East,0,0,0,1082.48,NJ,7109,6
301,Belleville,15895,10/28/16,Doherty,Jonathan,142845,100300,3,East,0,0,0,56.91,NJ,7109,6
302,Belleville,15895,10/28/16,Doherty,Jonathan,142846,100301,4,East,0,0,0,77.6,NJ,7109,6
303,Belleville,15895,10/28/16,Doherty,Jonathan,142847,100302,1,East,0,0,0,14.28,NJ,7109,6
304,Chicago,15910,11/19/17,Howell,Jonathan,152380,100303,3,Central,0,0,0,219.075,IL,60623,6
305,New York City,10225,5/4/15,Schoenberger,Alan,144253,100304,2,East,0,0,0,26.8,NY,10024,6
306,Taylor,16600,12/30/14,Brennan,Ken,130960,100305,3,Central,0,0,0,9.84,MI,48180,6
307,Lakewood,12625,6/1/14,Roper,Corey,111003,100306,3,East,0,0,0,45.48,NJ,8701,6
308,Lakewood,12625,6/1/14,Roper,Corey,111310,100307,6,East,0,0,0,289.2,NJ,8701,6
309,Arlington,20395,4/15/17,Hopkins,Shahid,126774,100308,1,South,0,0,0,4.89,VA,22204,6
310,Arvada,11185,9/12/16,Peterman,Ben,142902,100309,4,West,0,0,0,15.136,CO,80004,6
311,Arvada,11185,9/12/16,Peterman,Ben,143212,100310,2,West,0,0,0,466.768,CO,80004,6
312,Arvada,11185,9/12/16,Peterman,Ben,143213,100311,1,West,0,0,0,15.232,CO,80004,6
313,Arvada,11185,9/12/16,Peterman,Ben,143214,100312,3,West,0,0,0,6.264,CO,80004,6
314,Hackensack,21205,9/27/14,Seio,Thomas,120887,100313,3,East,0,0,0,87.54,NJ,7601,6
315,Saint Petersburg,10525,8/9/14,Gerbode,Andy,167850,100314,2,South,0,0,0,178.384,FL,33710,6
316,Saint Petersburg,10525,8/9/14,Gerbode,Andy,168165,100315,3,South,0,0,0,15.552,FL,33710,6
317,Philadelphia,20860,12/28/14,Pak,Sung,164259,100316,4,East,0,0,0,99.136,PA,19143,6
318,New York City,18445,11/4/14,Mautz,Nathan,164973,100317,1,East,0,0,0,135.882,NY,10024,6
319,New York City,18445,11/4/14,Mautz,Nathan,165291,100318,2,East,0,0,0,3991.98,NY,10024,6
320,New York City,18445,11/4/14,Mautz,Nathan,165292,100319,6,East,0,0,0,275.94,NY,10024,6
321,New York City,18445,11/4/14,Mautz,Nathan,165293,100320,4,East,0,0,0,360,NY,10024,6
322,New York City,18445,11/4/14,Mautz,Nathan,165294,100321,1,East,0,0,0,43.57,NY,10024,6
323,Long Beach,14230,9/19/14,Atkinson,Frank,156601,100322,2,West,0,0,0,7.16,CA,90805,6
324,Hesperia,14620,4/23/16,Kelly,Grace,162138,100323,6,West,0,0,0,251.52,CA,92345,6
325,Hesperia,14620,4/23/16,Kelly,Grace,162462,100324,1,West,0,0,0,99.99,CA,92345,6
326,Murfreesboro,13510,11/3/17,Jones,Don,153339,100325,1,South,0,0,0,15.992,TN,37130,6
327,Philadelphia,18850,8/30/16,OBrill,Patrick,141544,100326,3,East,0,0,0,290.898,PA,19143,6
328,Philadelphia,18850,8/30/16,OBrill,Patrick,141871,100327,2,East,0,0,0,54.224,PA,19143,6
329,Philadelphia,18850,8/30/16,OBrill,Patrick,141872,100328,4,East,0,0,0,786.744,PA,19143,6
330,Philadelphia,18850,8/30/16,OBrill,Patrick,141873,100329,10,East,0,0,0,100.24,PA,19143,6
331,Philadelphia,18850,8/30/16,OBrill,Patrick,141874,100330,6,East,0,0,0,37.764,PA,19143,6
332,Philadelphia,15850,4/25/16,Lucas,John,150147,100331,2,East,0,0,0,82.8,PA,19134,6
333,Philadelphia,15850,4/25/16,Lucas,John,150479,100332,2,East,0,0,0,20.724,PA,19134,6
334,Philadelphia,15850,4/25/16,Lucas,John,150480,100333,3,East,0,0,0,4.896,PA,19134,6
335,Los Angeles,13615,9/1/15,Bickford,Doug,137946,100334,1,West,0,0,0,4.752,CA,90045,6
336,Los Angeles,13615,9/1/15,Bickford,Doug,138281,100335,2,West,0,0,0,959.984,CA,90045,6
337,Los Angeles,13615,9/1/15,Bickford,Doug,138282,100336,4,West,0,0,0,14.368,CA,90045,6
338,San Francisco,10420,7/12/14,Crouse,Alyssa,129924,100337,2,West,0,0,0,7.712,CA,94122,6
339,San Francisco,10420,7/12/14,Crouse,Alyssa,130262,100338,3,West,0,0,0,698.352,CA,94122,6
340,Layton,16645,6/22/15,Lonsdale,Ken,128167,100339,4,West,0,0,0,4.96,UT,84041,6
341,Philadelphia,15895,4/13/14,Doherty,Jonathan,122336,100340,4,East,0,0,0,17.856,PA,19140,6
342,Philadelphia,15895,4/13/14,Doherty,Jonathan,122677,100341,10,East,0,0,0,509.97,PA,19140,6
343,Philadelphia,15895,4/13/14,Doherty,Jonathan,122678,100342,13,East,0,0,0,30.992,PA,19140,6
344,Philadelphia,15895,4/13/14,Doherty,Jonathan,122679,100343,12,East,0,0,0,71.928,PA,19140,6
345,Austin,12130,12/20/15,Sievert,Chad,120712,100344,4,Central,0,0,0,88.8,TX,78745,6
346,San Francisco,12550,6/15/17,Cheatham,Clay,169901,100345,3,West,0,0,0,47.976,CA,94122,6
347,Lowell,20995,7/8/17,Dahlen,Tamara,134306,100346,3,East,0,0,0,7.56,MA,1852,6
348,Lowell,20995,7/8/17,Dahlen,Tamara,134653,100347,2,East,0,0,0,24.56,MA,1852,6
349,Lowell,20995,7/8/17,Dahlen,Tamara,134654,100348,2,East,0,0,0,12.96,MA,1852,6
350,New York City,10060,9/1/16,Bellavance,Adam,129714,100349,1,East,0,0,0,6.79,NY,10009,6
351,New York City,10060,9/1/16,Bellavance,Adam,130064,100350,2,East,0,0,0,24.56,NY,10009,6
352,New York City,10060,9/1/16,Bellavance,Adam,130065,100351,1,East,0,0,0,3.048,NY,10009,6
353,New York City,10060,9/1/16,Bellavance,Adam,130066,100352,4,East,0,0,0,49.12,NY,10009,6
354,New York City,10060,9/1/16,Bellavance,Adam,130067,100353,4,East,0,0,0,4355.168,NY,10009,6
355,New York City,15505,4/8/16,Lonsdale,Jeremy,138520,100354,6,East,0,0,0,388.704,NY,10035,6
356,New York City,15505,4/8/16,Lonsdale,Jeremy,138875,100355,2,East,0,0,0,8.26,NY,10035,6
357,New York City,15505,4/8/16,Lonsdale,Jeremy,138876,100356,4,East,0,0,0,17.04,NY,10035,6
358,New York City,15505,4/8/16,Lonsdale,Jeremy,138877,100357,5,East,0,0,0,34.4,NY,10035,6
359,Charlotte,14890,4/23/16,Kirkland,Heather,130001,100358,5,South,0,0,0,36.24,NC,28205,6
360,Columbus,21745,3/8/17,Brennan,Victoria,155698,100359,8,South,0,0,0,647.84,GA,31907,6
361,Columbus,21745,3/8/17,Brennan,Victoria,156058,100360,2,South,0,0,0,20.7,GA,31907,6
362,New York City,16435,9/25/17,Willman,Katrina,144904,100361,2,East,0,0,0,20.7,NY,10009,6
363,New York City,16435,9/25/17,Willman,Katrina,145266,100362,3,East,0,0,0,488.646,NY,10009,6
364,New York City,16435,9/25/17,Willman,Katrina,145267,100363,2,East,0,0,0,5.56,NY,10009,6
365,New York City,16435,9/25/17,Willman,Katrina,145268,100364,8,East,0,0,0,47.12,NY,10009,6
366,San Francisco,16060,9/24/14,Dunbar,Julia,123344,100365,4,West,0,0,0,211.96,CA,94109,6
367,Manchester,17905,10/21/16,Kennedy,Michael,155516,100366,4,East,0,0,0,23.2,CT,6040,6
368,Manchester,17905,10/21/16,Kennedy,Michael,155883,100367,2,East,0,0,0,7.36,CT,6040,6
369,Manchester,17905,10/21/16,Kennedy,Michael,155884,100368,7,East,0,0,0,104.79,CT,6040,6
370,Manchester,17905,10/21/16,Kennedy,Michael,155885,100369,4,East,0,0,0,1043.92,CT,6040,6
371,Harlingen,14755,5/29/17,Thornton,Guy,104745,100370,5,Central,0,0,0,25.92,TX,78550,6
372,Harlingen,14755,5/29/17,Thornton,Guy,105116,100371,3,Central,0,0,0,53.424,TX,78550,6
373,Tucson,10900,7/23/14,Gainer,Arthur,119137,100372,5,West,0,0,0,8.16,AZ,85705,6
374,Tucson,10900,7/23/14,Gainer,Arthur,119510,100373,8,West,0,0,0,1023.936,AZ,85705,6
375,Tucson,10900,7/23/14,Gainer,Arthur,119511,100374,1,West,0,0,0,9.24,AZ,85705,6
376,Tucson,10900,7/23/14,Gainer,Arthur,119512,100375,10,West,0,0,0,479.04,AZ,85705,6
377,Quincy,18280,9/28/16,MacIntyre,Muhammed,134656,100376,4,Central,0,0,0,99.136,IL,62301,6
378,Franklin,10405,8/27/17,Rosenblatt,Allen,134481,100377,7,East,0,0,0,1488.424,MA,2038,6
379,Houston,19915,4/28/15,Applegate,Russell,130792,100378,3,Central,0,0,0,8.652,TX,77095,6
380,Houston,19915,4/28/15,Applegate,Russell,131171,100379,3,Central,0,0,0,23.832,TX,77095,6
381,Houston,19915,4/28/15,Applegate,Russell,131172,100380,4,Central,0,0,0,12.176,TX,77095,6
382,San Francisco,10285,10/28/16,Savely,Alejandro,134775,100381,7,West,0,0,0,50.96,CA,94109,6
383,San Francisco,10285,10/28/16,Savely,Alejandro,135157,100382,3,West,0,0,0,49.536,CA,94109,6
384,Taylor,16780,6/26/15,Armstrong,Laura,125395,100383,2,Central,0,0,0,41.9,MI,48180,6
385,Pembroke Pines,13435,11/27/15,Ordway,Denny,168935,100384,3,South,0,0,0,375.4575,FL,33024,6
386,Pembroke Pines,13435,11/27/15,Ordway,Denny,169320,100385,3,South,0,0,0,83.976,FL,33024,6
387,Philadelphia,13225,12/3/15,Katz,Dean,122756,100386,4,East,0,0,0,482.34,PA,19140,6
388,Philadelphia,13225,12/3/15,Katz,Dean,123143,100387,1,East,0,0,0,2.96,PA,19140,6
389,Cincinnati,18430,11/24/14,Gelder,Nathan,115973,100388,1,East,0,0,0,2.624,OH,45231,6
390,New York City,18190,12/11/17,Vittorini,Mike,101798,100389,4,East,0,0,0,23.36,NY,10009,6
391,New York City,18190,12/11/17,Vittorini,Mike,102188,100390,2,East,0,0,0,39.98,NY,10009,6
392,Des Moines,15115,9/21/14,Garza,Jack,135972,100391,2,West,0,0,0,246.384,WA,98198,6
393,Des Moines,15115,9/21/14,Garza,Jack,136364,100392,3,West,0,0,0,1799.97,WA,98198,6
394,Peoria,11095,6/7/14,Pistole,Bart,134971,100393,3,Central,0,0,0,12.462,IL,61604,6
395,Las Vegas,21730,6/30/17,Preis,Victor,102946,100394,3,West,0,0,0,75.792,NV,89115,6
396,Warwick,20140,10/17/17,Shifley,Saphhira,165603,100395,2,East,0,0,0,49.96,RI,2886,6
397,Warwick,20140,10/17/17,Shifley,Saphhira,165999,100396,2,East,0,0,0,12.96,RI,2886,6
398,Jackson,14815,10/31/15,Pawlan,Harold,122259,100397,4,Central,0,0,0,70.12,MI,49201,6
399,Houston,10675,9/8/16,Gayman,Anna,108987,100398,3,Central,0,0,0,35.952,TX,77036,6
400,Houston,10675,9/8/16,Gayman,Anna,109386,100399,4,Central,0,0,0,2396.2656,TX,77036,6
401,Houston,10675,9/8/16,Gayman,Anna,109387,100400,4,Central,0,0,0,131.136,TX,77036,6
402,Houston,10675,9/8/16,Gayman,Anna,109388,100401,2,Central,0,0,0,57.584,TX,77036,6
403,Miami,17185,12/24/14,Foster,Luke,113166,100402,2,South,0,0,0,9.568,FL,33180,6
404,Wilmington,20650,4/16/14,Phelps,Stephanie,155208,100403,6,South,0,0,0,39.072,NC,28403,6
405,New York City,19840,12/24/17,Französisch,Roy,117933,100404,3,East,0,0,0,35.91,NY,10024,6
406,San Francisco,16510,12/8/17,Herrera,Keith,117457,100405,5,West,0,0,0,179.95,CA,94110,6
407,San Francisco,16510,12/8/17,Herrera,Keith,117863,100406,3,West,0,0,0,1199.976,CA,94110,6
408,San Francisco,16510,12/8/17,Herrera,Keith,117864,100407,5,West,0,0,0,27.15,CA,94110,6
409,San Francisco,16510,12/8/17,Herrera,Keith,117865,100408,7,West,0,0,0,1004.024,CA,94110,6
410,San Francisco,16510,12/8/17,Herrera,Keith,117866,100409,1,West,0,0,0,9.68,CA,94110,6
411,San Francisco,16510,12/8/17,Herrera,Keith,117867,100410,9,West,0,0,0,28.35,CA,94110,6
412,San Francisco,16510,12/8/17,Herrera,Keith,117868,100411,1,West,0,0,0,55.98,CA,94110,6
413,San Francisco,16510,12/8/17,Herrera,Keith,117869,100412,13,West,0,0,0,1336.829,CA,94110,6
414,San Francisco,16510,12/8/17,Herrera,Keith,117870,100413,2,West,0,0,0,113.568,CA,94110,6
415,Seattle,16675,11/3/17,Carter,Kimberly,142636,100414,7,West,0,0,0,139.86,WA,98105,6
416,Seattle,16675,11/3/17,Carter,Kimberly,143051,100415,4,West,0,0,0,307.136,WA,98105,6
417,Huntington Beach,12010,6/24/17,Jumper,Caroline,122105,100416,8,West,0,0,0,95.92,CA,92646,6
418,Los Angeles,19150,4/14/16,Brown,Philip,148796,100417,5,West,0,0,0,383.8,CA,90004,6
419,Richmond,21745,11/6/17,Brennan,Victoria,154816,100418,1,South,0,0,0,5.78,KY,40475,6
420,Los Angeles,20860,3/4/17,Pak,Sung,110478,100419,4,West,0,0,0,9.32,CA,90045,6
421,Los Angeles,20860,3/4/17,Pak,Sung,110898,100420,1,West,0,0,0,15.25,CA,90045,6
422,Louisville,15745,6/22/14,Eaton,Joel,142048,100421,6,West,0,0,0,196.752,CO,80027,6
423,Lawrence,17965,10/19/17,Paige,Michael,125388,100422,4,East,0,0,0,56.56,MA,1841,6
424,Lawrence,17965,10/19/17,Paige,Michael,125811,100423,3,East,0,0,0,32.7,MA,1841,6
425,Jackson,18385,8/21/17,Fritzler,Natalie,155705,100424,4,South,0,0,0,866.4,MS,39212,6
426,Canton,15265,11/23/17,Molinari,Janet,149160,100425,2,Central,0,0,0,28.4,MI,48187,6
427,Canton,15265,11/23/17,Molinari,Janet,149586,100426,8,Central,0,0,0,287.92,MI,48187,6
428,New Rochelle,20485,9/12/14,Daniels,Shirley,101476,100427,1,East,0,0,0,69.99,NY,10801,6
429,San Antonio,16630,10/1/17,Heidel,Ken,152275,100428,6,Central,0,0,0,6.672,TX,78207,6
430,Gastonia,19795,4/15/16,Baird,Ross,123750,100429,2,South,0,0,0,189.588,NC,28052,6
431,Gastonia,19795,4/15/16,Baird,Ross,124180,100430,7,South,0,0,0,408.744,NC,28052,6
432,Gastonia,19795,4/15/16,Baird,Ross,124181,100431,5,South,0,0,0,291.96,NC,28052,6
433,Gastonia,19795,4/15/16,Baird,Ross,124182,100432,2,South,0,0,0,4.768,NC,28052,6
434,Lowell,13060,6/6/16,Brooks,Dave,127369,100433,5,East,0,0,0,714.3,MA,1852,6
435,Jacksonville,18160,12/19/14,Kennedy,Mike,150574,100434,2,South,0,0,0,4.812,FL,32216,6
436,Jacksonville,18160,12/19/14,Kennedy,Mike,151009,100435,5,South,0,0,0,247.8,FL,32216,6
437,Chicago,19180,6/12/16,Overcash,Philisse,147375,100436,3,Central,0,0,0,1007.979,IL,60623,6
438,Chicago,19180,6/12/16,Overcash,Philisse,147812,100437,7,Central,0,0,0,313.488,IL,60623,6
439,Houston,11545,9/15/17,Bowman,Brenda,130043,100438,8,Central,0,0,0,31.872,TX,77070,6
440,New York City,12805,1/20/17,Voltz,Cynthia,157252,100439,3,East,0,0,0,207.846,NY,10024,6
441,Detroit,19075,9/5/16,Kriz,Pete,115756,100440,1,Central,0,0,0,12.22,MI,48227,6
442,Detroit,19075,9/5/16,Kriz,Pete,116197,100441,3,Central,0,0,0,194.94,MI,48227,6
443,Detroit,19075,9/5/16,Kriz,Pete,116198,100442,3,Central,0,0,0,70.95,MI,48227,6
444,Detroit,19075,9/5/16,Kriz,Pete,116199,100443,4,Central,0,0,0,91.36,MI,48227,6
445,Detroit,19075,9/5/16,Kriz,Pete,116200,100444,3,Central,0,0,0,242.94,MI,48227,6
446,Detroit,19075,9/5/16,Kriz,Pete,116201,100445,7,Central,0,0,0,22.05,MI,48227,6
447,Columbus,21595,3/20/17,Blackwell,Troy,154214,100446,1,Central,0,0,0,2.91,IN,47201,6
448,Auburn,19360,4/1/16,Buch,Raymond,166674,100447,3,East,0,0,0,59.52,NY,13021,6
449,Auburn,19360,4/1/16,Buch,Raymond,167122,100448,3,East,0,0,0,161.94,NY,13021,6
450,Auburn,19360,4/1/16,Buch,Raymond,167123,100449,6,East,0,0,0,263.88,NY,13021,6
451,Auburn,19360,4/1/16,Buch,Raymond,167124,100450,3,East,0,0,0,30.48,NY,13021,6
452,Auburn,19360,4/1/16,Buch,Raymond,167125,100451,3,East,0,0,0,9.84,NY,13021,6
453,Auburn,19360,4/1/16,Buch,Raymond,167126,100452,4,East,0,0,0,35.12,NY,13021,6
454,Akron,13705,10/20/17,Braxton,Ed,147277,100453,2,East,0,0,0,284.364,OH,44312,6
455,Akron,13705,10/20/17,Braxton,Ed,147731,100454,2,East,0,0,0,665.408,OH,44312,6
456,Norman,16630,12/13/16,Heidel,Ken,100153,100455,4,Central,0,0,0,63.88,OK,73071,6
457,Concord,20095,2/12/14,Chand,Sanjit,110674,100456,2,West,0,0,0,129.568,CA,94521,6
458,Decatur,18385,9/26/16,Fritzler,Natalie,157945,100457,3,Central,0,0,0,747.558,IL,62521,6
459,Decatur,18385,9/26/16,Fritzler,Natalie,158403,100458,2,Central,0,0,0,8.928,IL,62521,6
460,Seattle,15985,12/15/15,Holt,Joseph,109638,100459,4,West,0,0,0,103.92,WA,98115,6
461,Seattle,15985,12/15/15,Holt,Joseph,110098,100460,9,West,0,0,0,899.91,WA,98115,6
462,Seattle,15985,12/15/15,Holt,Joseph,110099,100461,3,West,0,0,0,51.312,WA,98115,6
463,Phoenix,21040,4/22/16,Norvell,Tanja,109869,100462,5,West,0,0,0,23.56,AZ,85023,6
464,Phoenix,21040,4/22/16,Norvell,Tanja,110332,100463,6,West,0,0,0,1272.63,AZ,85023,6
465,Phoenix,21040,4/22/16,Norvell,Tanja,110333,100464,5,West,0,0,0,28.485,AZ,85023,6
466,Phoenix,21040,4/22/16,Norvell,Tanja,110334,100465,2,West,0,0,0,185.376,AZ,85023,6
467,Phoenix,21040,4/22/16,Norvell,Tanja,110335,100466,2,West,0,0,0,78.272,AZ,85023,6
468,Park Ridge,15940,1/17/15,Sundaresam,Joni,101399,100467,7,Central,0,0,0,254.744,IL,60068,6
469,Amarillo,13180,3/31/17,Smith,David,154907,100468,2,Central,0,0,0,205.3328,TX,79109,6
470,Chicago,12670,12/16/16,Carreira,Craig,100419,100469,3,Central,0,0,0,4.788,IL,60610,6
471,Lindenhurst,17785,12/20/15,Herman,Maya,154144,100470,1,East,0,0,0,55.48,NY,11757,6
472,San Francisco,15520,11/9/14,Pistek,Jeremy,144666,100471,3,West,0,0,0,340.92,CA,94110,6
473,San Francisco,15520,11/9/14,Pistek,Jeremy,145138,100472,2,West,0,0,0,222.666,CA,94110,6
474,San Francisco,15520,11/9/14,Pistek,Jeremy,145139,100473,4,West,0,0,0,703.968,CA,94110,6
475,San Francisco,15520,11/9/14,Pistek,Jeremy,145140,100474,6,West,0,0,0,92.52,CA,94110,6
476,San Francisco,15520,11/9/14,Pistek,Jeremy,145141,100475,7,West,0,0,0,62.65,CA,94110,6
477,San Francisco,15520,11/9/14,Pistek,Jeremy,145142,100476,5,West,0,0,0,94.85,CA,94110,6
478,Los Angeles,16690,7/12/16,Hastings,Kristen,103891,100477,6,West,0,0,0,95.76,CA,90008,6
479,Troy,15475,10/27/16,Ellison,Jeremy,152632,100478,3,East,0,0,0,40.2,NY,12180,6
480,New York City,15805,6/26/16,Grady,John,100790,100479,5,East,0,0,0,14.7,NY,10024,6
481,New York City,15805,6/26/16,Grady,John,101270,100480,5,East,0,0,0,704.25,NY,10024,6
482,San Diego,21865,10/6/14,Preis,Xylona,134677,100481,3,West,0,0,0,9.09,CA,92024,6
483,New York City,14065,7/22/14,Mull,Erin,127691,100482,2,East,0,0,0,5.96,NY,10024,6
484,New York City,14065,7/22/14,Mull,Erin,128174,100483,2,East,0,0,0,159.98,NY,10024,6
485,Los Angeles,18070,6/10/17,Tran,Michelle,140963,100484,2,West,0,0,0,29.6,CA,90045,6
486,Los Angeles,18070,6/10/17,Tran,Michelle,141448,100485,5,West,0,0,0,514.165,CA,90045,6
487,Los Angeles,18070,6/10/17,Tran,Michelle,141449,100486,5,West,0,0,0,279.96,CA,90045,6
488,Chicago,20830,10/29/14,AnnReed,Sue,154627,100487,6,Central,0,0,0,2735.952,IL,60610,6
489,Huntsville,11905,6/9/14,Weiss,Carl,133753,100488,1,Central,0,0,0,7.992,TX,77340,6
490,Huntsville,11905,6/9/14,Weiss,Carl,134242,100489,2,Central,0,0,0,63.984,TX,77340,6
491,Huntsville,11905,6/9/14,Weiss,Carl,134243,100490,2,Central,0,0,0,70.368,TX,77340,6
492,Rochester,10960,9/14/14,Jones,Astrea,113362,100491,5,East,0,0,0,449.15,NY,14609,6
493,Rochester,10960,9/14/14,Jones,Astrea,113854,100492,3,East,0,0,0,11.07,NY,14609,6
494,Seattle,20590,5/9/16,Sunley,Sonia,169166,100493,2,West,0,0,0,93.98,WA,98115,6
495,Memphis,19780,3/18/16,OBrian,Rose,120929,100494,3,South,0,0,0,189.882,TN,38109,6
496,Fayetteville,17350,12/27/15,Dona,Maribeth,134782,100495,2,South,0,0,0,105.42,AR,72701,6
497,Costa Mesa,20095,7/25/16,Chand,Sanjit,126158,100496,8,West,0,0,0,119.616,CA,92627,6
498,Costa Mesa,20095,7/25/16,Chand,Sanjit,126655,100497,4,West,0,0,0,255.76,CA,92627,6
499,Costa Mesa,20095,7/25/16,Chand,Sanjit,126656,100498,2,West,0,0,0,241.568,CA,92627,6
500,Costa Mesa,20095,7/25/16,Chand,Sanjit,126657,100499,9,West,0,0,0,69.3,CA,92627,6
501,Parker,17380,5/30/16,Yedwab,Maribeth,105578,100500,2,West,0,0,0,22.62,CO,80134,6
502,Parker,17380,5/30/16,Yedwab,Maribeth,106079,100501,2,West,0,0,0,14.952,CO,80134,6
503,Parker,17380,5/30/16,Yedwab,Maribeth,106080,100502,2,West,0,0,0,801.568,CO,80134,6
504,Parker,17380,5/30/16,Yedwab,Maribeth,106081,100503,3,West,0,0,0,2.376,CO,80134,6
505,Parker,17380,5/30/16,Yedwab,Maribeth,106082,100504,1,West,0,0,0,32.792,CO,80134,6
506,New York City,13705,11/12/17,Braxton,Ed,134978,100505,5,East,0,0,0,15.92,NY,10024,6
